1472	35207697
1473	35207706
1474	35207718
1475	35207724
1476	35207731
1477	35207743
1478	35207755
1479	35207767
1480	35207779
1481	35207780
1482	35207792
1483	35207809
1484	35207810
1485	35207822
1486	35207834
1487	35207846
1488	35207858
1489	35207861
1490	35207871
1491	35207883
1492	35207895
1493	35207901
1494	35207913
1495	35207925
1496	35207937
1497	35207949
1498	35207950
1499	35207962
1500	35223141
1501	35223153
1502	35223165
1503	35223177
1504	35223189
1505	35223190
1506	35223207
1507	35223219
1508	35223220
1509	35223232
1510	35223244
1511	35223256
1512	35223268
1513	35223273
1514	35224224
1515	35224248
1516	35233882
1517	35233894
1518	35233900
1519	35233912
1520	35233924
1521	35233936
1522	35233948
1523	35233959
1524	35233961
1525	35233973
1526	35233985
1527	35233997
1528	35236883
1529	35236895
1530	35236901
1531	35236913
1532	35236925
1533	35236937
1534	35236949
1535	35236950
1536	35236962
1537	35236974
1538	35236986
1539	35236998
1540	35237000
1541	35237012
1542	35237024
1543	35237036
1544	35237048
1545	35237059
1546	35237061
1547	35237073
1548	35237085
1549	35237097
1550	35237103
1551	35237115
1552	35237127
1553	35237139
1554	35237140
1555	35237152
1556	35237164
1557	35237176
1558	35237188
1559	35237197
1560	35237206
1561	35237218
1562	35237224
1563	35237231
1564	35237243
1565	35237255
1566	35237267
1567	35237279
1568	35237280
1569	35237292
1570	35237309
1571	35237310
1572	35237322
1573	35237334
1574	35237346
1575	35237358
1576	35237361
1577	35237371
1578	35237383
1579	35237395
1580	35237401
1581	35237413
1582	35237425
1583	35237437
1584	35237449
1585	35237450
1586	35237462
1587	35237474
1588	35237486
1589	35237498
1590	35237504
1591	35237516
1592	35237528
1593	35237536
1594	35237541
1595	35237553
1596	35237565
1597	35237577
1598	35237589
1599	35237590
1600	35237607
1601	35237619
1602	35237620
1603	35237632
1604	35237644
1605	35237656
1606	35237668
1607	35237673
1608	35237681
1609	35237693
1610	35237700
1611	35237711
1612	35237723
1613	35237735
1614	35237747
1615	35237759
1616	35237760
1617	35237772
1618	35237784
1619	35237796
1620	35237802
1621	35237814
1622	35237826
1623	35237838
1624	35237848
1625	35237851
1626	35237863
1627	35237875
1628	35237887
1629	35237899
1630	35237905
1631	35237917
1632	35237929
1633	35237930
1634	35237942
1635	35237954
1636	35237966
1637	35237978
1638	35237985
1639	35237991
1640	35238004
1641	35238016
1642	35238028
1643	35238036
1644	35238041
1645	35238053
1646	35238065
1647	35238077
1648	35238089
1649	35238090
1650	35238107
1651	35238119
1652	35238120
1653	35238132
1654	35238144
1655	35238156
1656	35238168
1657	35238173
1658	35238181
1659	35238193
1660	35238200
1661	35238211
1662	35238223
1663	35238235
1664	35238247
1665	35238259
1666	35238260
1667	35238272
1668	35238284
1669	35238296
1670	35238302
1671	35238314
1672	35238326
1673	35238348
1674	35238351
1675	35238363
1676	35238375
1677	35238387
1678	35238399
1679	35238405
1680	35238417
1681	35238429
1682	35238430
1683	35238442
1684	35238454
1685	35238466
1686	35238478
1687	35238485
1688	35238491
1689	35238508
1690	35238512
1691	35238521
1692	35238533
1693	35238545
1694	35238557
1695	35238569
1696	35238570
1697	35238582
1698	35238594
1699	35238600
1700	35238612
1701	35238624
1702	35238636
1703	35238648
1704	35238659
1705	35238673
1706	35238685
1707	35238697
1708	35238703
1709	35238715
1710	35238727
1711	35238739
1712	35238740
1713	35238752
1714	35238764
1715	35238776
1716	35238788
1717	35238797
1718	35238806
1719	35238818
1720	35238824
1721	35238831
1722	35238843
1723	35238855
1724	35238867
1725	35238879
1726	35238880
1727	35238892
1728	35238909
1729	35238910
1730	35238922
1731	35238934
1732	35238946
1733	35238958
1734	35238961
1735	35238971
1736	35238983
1737	35238995
1738	35239008
1739	35239012
1740	35239021
1741	35239033
1742	35239057
1743	35239069
1744	35239070
1745	35239082
1746	35239094
1747	35239100
1748	35239112
1749	35239124
1750	35239136
1751	35239148
1752	35239159
1753	35239161
1754	35239173
1755	35239185
1756	35239197
1757	35239203
1758	35239215
1759	35239227
1760	35239239
1761	35239240
1762	35239264
1763	35239276
1764	35239288
1765	35239297
1766	35239306
1767	35239318
1768	35239324
1769	35239331
1770	35239343
1771	35239355
1772	35239367
1773	35239379
1774	35239380
1775	35239392
1776	35239409
1777	35239410
1778	35239422
1779	35239434
1780	35239446
1781	35239458
1782	35239461
1783	35239471
1784	35239495
1785	35239501
1786	35239513
1787	35239525
1788	35239537
1789	35239549
1790	35239550
1791	35239562
1792	35239574
1793	35239586
1794	35239598
1795	35242196
1796	35242202
1797	35242214
1798	35242226
1799	35242248
1800	35242251
1801	35242263
1802	35242275
1803	35242287
1804	35242299
1805	35242317
1806	35243589
1807	35243590
1808	35243607
1809	35243619
1810	35243693
1811	35245148
1812	35245159
1813	35245173
1814	35245185
1815	35245987
1816	35246116
1817	35246220
1818	35246360
1819	35246499
1820	35246645
1821	35247546
1822	35247558
1823	35248393
1824	35249312
1825	35249324
1826	35249749
1827	35249750
1828	35249762
1829	35249774
1830	35249786
1831	35249798
1832	35249804
1833	35249816
1834	35249828
1835	35249993
1836	35250211
1837	35250260
1838	35250296
1839	35250405
1840	35250512
1841	35251008
1842	35251264
1843	35251598
1844	35251987
1845	35252037
1846	35252165
1847	35252207
1848	35252323
1849	35252335
1850	35253571
1851	35253741
1852	35253923
1853	35253935
1854	35255361
1855	35255440
1856	35255452
1857	35255497
1858	35255555
1859	35255592
1860	35255610
1861	35255634
1862	35255661
1863	35255671
1864	35255737
1865	35256432
1866	35256456
1867	35256468
1868	35256473
1869	35256481
1870	35256493
1871	35256500
1872	35256511
1873	35256523
1874	35256535
1875	35256547
1876	35256596
1877	35256808
1878	35256812
1879	35257175
1880	35257187
1881	35257205
1882	35257527
1883	35257813
1884	35258039
1885	35258124
1886	35258428
1887	35258436
1888	35258532
1889	35258842
1890	35258878
1891	35259214
1892	35259305
1893	35259329
1894	35259342
1895	35259385
1896	35259421
1897	35259731
1898	35259780
1899	35259810
1900	35259834
1901	35260101
1902	35260162
1903	35260228
1904	35260289
1905	35260373
1906	35260381
1907	35260393
1908	35260423
1909	35260824
1910	35260885
1911	35260903
1912	35260915
1913	35260939
1914	35260940
1915	35262699
1916	35262742
1917	35263357
1918	35263795
1919	35263928
1920	35264143
1921	35264672
1922	35264921
1923	35265147
1924	35265299
1925	35265330
1926	35265342
1927	35265536
1928	35265895
1929	35265925
1930	35265998
1931	35266097
1932	35266127
1933	35266139
1934	35266197
1935	35266206
1936	35266218
1937	35266224
1938	35266231
1939	35266243
1940	35266395
1941	35266401
1942	35266437
1943	35266474
1944	35266504
1945	35266516
1946	35266565
1947	35266577
1948	35266619
1949	35266632
1950	35266656
1951	35268999
1952	35266759
1953	35266760
1954	35266772
1955	35266796
1956	35266802
1957	35266838
1958	35268094
1959	35266875
1960	35266899
1961	35266930
1962	35266954
1963	35266991
1964	35267028
1965	35267036
1966	35267041
1967	35267077
1968	35267119
1969	35267880
1970	35267971
1971	35267983
1972	35268012
1973	35268021
1974	35268082
1975	35268100
1976	35268112
1977	35268124
1978	35268276
1979	35268288
1980	35268379
1981	35268380
1982	35268690
1983	35268720
1984	35268938
1985	35268948
1986	35268987
1987	35269025
1988	35269189
1989	35269190
1990	35269300
1991	35269359
1992	35269360
1993	35269372
1994	35269384
1995	35269475
1996	35269499
1997	35269505
1998	35270386
1999	35270398
2000	35270404
2001	35270623
2002	35270635
2003	35270647
2004	35271007
2005	35271019
2006	35271020
2007	35271032
2008	35271044
2009	35271056
2010	35271068
2011	35271073
2012	35271081
2013	35271093
2014	35271100
2015	35271111
2016	35271123
2017	35271135
2018	35271147
2019	35271159
2020	35271160
2021	35271172
2022	35271184
2023	35271196
2024	35271202
2025	35271214
2026	35271226
2027	35271238
2028	35271248
2029	35271251
2030	35271792
2031	35274070
2032	35275013
2033	35275323
2034	35276133
2035	35276157
2036	35278920
2037	35278932
2038	35278944
2039	35279080
2040	35279249
2041	35279250
2042	35279262
2043	35279274
2044	35279286
2045	35279298
2046	35279304
2047	35279316
2048	35279328
2049	35279336
2050	35279341
2051	35279353
2052	35279365
2053	35279377
2054	35279389
2055	35279894
2056	35280331
2057	35280343
2058	35280355
2059	35280422
2060	35280434
2061	35280446
2062	35280458
2063	35280461
2064	35280471
2065	35280483
2066	35280616
2067	35280636
2068	35280653
2069	35280677
2070	35280719
2071	35280823
2072	35280835
2073	35280847
2074	35280859
2075	35280860
2076	35280872
2077	35280884
2078	35281438
2079	35282285
2080	35282297
2081	35282303
2082	35282315
2083	35282327
2084	35282339
2085	35282340
2086	35282352
2087	35282364
2088	35282376
2089	35282388
2090	35282397
2091	35282479
2092	35282480
2093	35283289
2094	35283551
2095	35283605
2096	35283617
2097	35283885
2098	35283903
2099	35284300
2100	35284324
2101	35284749
2102	35285584
2103	35285614
2104	35285663
2105	35285791
2106	35285808
2107	35286308
2108	35286394
2109	35286448
2110	35286497
2111	35286503
2112	35286539
2113	35286540
2114	35286552
2115	35286576
2116	35286655
2117	35286916
2118	35286928
2119	35286941
2120	35287039
2121	35287040
2122	35287076
2123	35287258
2124	35287295
2125	35287301
2126	35287313
2127	35287436
2128	35287441
2129	35287519
2130	35287532
2131	35287556
2132	35287568
2133	35287581
2134	35287672
2135	35287748
2136	35287912
2137	35288184
2138	35288226
2139	35288238
2140	35288251
2141	35288494
